cid	Job Title	STYRK 08	STYRK 08 label
63858	Birøktarar mm.	6123	Birøktarar mm.
67277	Annan dyrealar og røktar	6129	Andre dyrealarar og røktarar
22619	Bonde	613_x000D_
6130	Plante- og husdyrprodusentar (kombinasjonsbruk)_x000D_
Plante- og husdyrprodusentar (kombinasjonsbruk)
67278	Skogbrukarar, fiskarar mm.	62	Skogbrukarar, fiskarar mm.
21451	Skogbrukar	621_x000D_
6210	Skogbrukarar_x000D_
Skogbrukarar
90709	Kulturarbeider (skogbruk)	6210	Skogbrukarar
54163	Skogsoperatør	6210	Skogbrukarar
111314	Tømmerkjørar	6210	Skogbrukarar
314901	Lærling (skogsarbeider)	6210	Skogbrukarar
21453	Arbeidsleder (skogbruk)	6210	Skogbrukarar
90705	Tømmerhoggar	6210_x000D_
8350	Skogbrukarar_x000D_
Dekks- og maskinmannskap (skip)
67282	Havbruksarbeidere og fiskere mv.	622	Havbruksarbeidarar og fiskarar
314969	Lærling (akvakultur)	6221	Havbruksarbeidarar
39594	Fiskeoppdretter	6221	Havbruksarbeidarar
66521	Havbruksarbeidar	6221	Havbruksarbeidarar
90513	Fiskerøkter	6221	Havbruksarbeidarar
66997	Akvakulturarbeider	6221	Havbruksarbeidarar
90561	Bas/nettmann	6222	Fiskarar
314970	Lærling (fisker)	6222	Fiskarar
19751	Skipper	6222	Fiskarar
63859	Dypsjøfisker	6222	Fiskarar
90508	Fiskevrakar	6222	Fiskarar
70055	Fiskeskipper (Kyst)	6222	Fiskarar
63860	Inland and coastal waters fisherman	6222	Fiskarar
22148	Fisker	6222	Fiskarar
75457	Fiskeindustri (fiskarar)	6222	Fiskarar
90792	Selfanger	6224	Fangstfolk
152162	Hvalfanger	6224	Fangstfolk
314971	Pelsjeger	6224	Fangstfolk
67284	Fangstfolk	6224	Fangstfolk
183552	Jeger	6224	Fangstfolk
146683	Craft and related trades workers (ESCO)	7	Håndverkere
67113	Håndverkere	7	Håndverkere
67204	Byggearbeidere	71	Byggjearbeidarar
146687	Building and related trades workers, excluding electricians (ESCO)	71	Byggjearbeidarar
67206	Bygningsarbeidarar m.v.	711	Bygningsarbeidarar
22779	Flislegger	7112	Murarar
22753	Murer	7112	Murarar
23546	Murerlærling	7112	Murarar
100050	Skorsteinbyggjar	7112	Murarar
23583	Flisleggerlærling	7112	Murarar
23471	Gipsmakerlærling	7112_x000D_
7123	Murarar_x000D_
Gips- og sparklingsarbeidarar
22850	Fugearbeidar	7112_x000D_
7123	Murarar_x000D_
Gips- og sparklingsarbeidarar
22766	Steinfagarbeider	7113	Steinhoggarar mm.
91389	Granitthogger	7113	Steinhoggarar mm.
23620	Steinbruddsarbeiderlærling	7113	Steinhoggarar mm.
23621	Lærling (steinfagarbeider)	7113	Steinhoggarar mm.
22685	Steinfagarbeider (marmor)	7113	Steinhoggarar mm.
66407	Steinhoggarar mm.	7113	Steinhoggarar mm.
22303	Betongsagar	7114	Betongarbeidarar
22845	Jernbinder	7114	Betongarbeidarar
99996	Forskalingssnekker, betong	7114	Betongarbeidarar
99994	Betongfagarbeider	7114	Betongarbeidarar
311537	Wiresager (stein og betong)	7114	Betongarbeidarar
57689	Forskalingssnekker	7114	Betongarbeidarar
314983	Lærling (jernbinder)	7114	Betongarbeidarar
314982	Lærling (forskalingssnikkar)	7114	Betongarbeidarar
66660	Stålbetongjernbinder	7114	Betongarbeidarar
22740	Betongarbeidar	7114_x000D_
8114	Betongarbeidarar_x000D_
Operatørar innan produksjon av betong mm.
22825	Grunnarbeider	7114_x000D_
9312	Betongarbeidarar_x000D_
Hjelpearbeidarar i anlegg
23604	Lærling (fagoperatør i trelastfaget)	7115	Tømrarar og snekkarar
66396	Tømrere og snekkere	7115	Tømrarar og snekkarar
92134	Trefresar (snikkari)	7115	Tømrarar og snekkarar
19563	Snekker	7115	Tømrarar og snekkarar
119086	Båndsager (snekkeri)	7115	Tømrarar og snekkarar
22731	Bygningsarbeider	7115	Tømrarar og snekkarar
39410	Arkitekturmodellbygger	7115	Tømrarar og snekkarar
23652	Lærling (tømrer)	7115	Tømrarar og snekkarar
97397	Modellbygger (tre)	7115	Tømrarar og snekkarar
23525	Bøkkerlærling	7115	Tømrarar og snekkarar
315015	Lærling (trevare- og møbelsnekker)	7115	Tømrarar og snekkarar
109870	Tredreier	7115	Tømrarar og snekkarar
22273	Modellbygger	7115	Tømrarar og snekkarar
23608	Snekkerlærling	7115	Tømrarar og snekkarar
22262	Bøkker	7115	Tømrarar og snekkarar
39411	Lærling (modellsnikkar)	7115	Tømrarar og snekkarar
315000	Lærling (trebåtbygging)	7115	Tømrarar og snekkarar
100537	Trebåtbygger	7115	Tømrarar og snekkarar
19575	Båtsnekker	7115	Tømrarar og snekkarar
23430	Tredreierlærling	7115	Tømrarar og snekkarar
92246	Industrisnekker	7115	Tømrarar og snekkarar
21460	Tømrer	7115	Tømrarar og snekkarar
172695	Reklametavlemontør	7119	Andre bygningsarbeidarar
221589	Tivolimedarbeider	7119	Andre bygningsarbeidarar
66399	Annen bygningsarbeider	7119	Andre bygningsarbeidarar
315268	Lærling (Stillasbygging)	7119	Andre bygningsarbeidarar
22851	Stillasbygger	7119	Andre bygningsarbeidarar
61964	Rivningsarbeider	7119	Andre bygningsarbeidarar
314972	Restaureringsassistent	7119	Andre bygningsarbeidarar
129045	Reklamemontør	7119_x000D_
9510	Andre bygningsarbeidarar_x000D_
Reklamedistributørar mm.
67212	Bygningstekniske arbeidarar	712	Bygningstekniske arbeidarar
100060	Taksteinlegger	7121	Taktekkarar
163799	Takstein- og skifertaksteinlegger	7121	Taktekkarar
55168	Taktekker	7121	Taktekkarar
23421	Taktekkerlærling	7121	Taktekkarar
121871	Parkettsliper	7122	Golv- og flisleggjarar
22781	Teppelegger	7122	Golv- og flisleggjarar
22777	Parkettlegger	7122	Golv- og flisleggjarar
22774	Gulv- og flislegger	7122	Golv- og flisleggjarar
23407	Lærling (Gulvlegger)	7122	Golv- og flisleggjarar
76117	Steinlegger og brosteinlegger	7122_x000D_
9312	Golv- og flisleggjarar_x000D_
Hjelpearbeidarar i anlegg
22785	Gipsmaker	7123	Gips- og sparklingsarbeidarar
35941	Gipsmakermester	7123	Gips- og sparklingsarbeidarar
23509	Lærling (Isolatør blikkenslager)	7124	Isolatørar mm.
236829	Maskinoperatør (kabelarbeider)	7124	Isolatørar mm.
22347	Isolatør (Blikkenslager)	7124	Isolatørar mm.
66493	Isolatør	7124	Isolatørar mm.
23392	Lærling (Isolatør)	7124	Isolatørar mm.
66445	Glassmester	7125	Glassarbeidarar
22895	Fasademontør	7125	Glassarbeidarar
315275	Lærling (glasslipar)	7125	Glassarbeidarar
315269	Lærling (blyglassmeister)	7125	Glassarbeidarar
236447	Blyglassmester	7125	Glassarbeidarar
23473	Glassmesterlærling	7125_x000D_
8181	Glassarbeidarar_x000D_
operatørar innan glass- og keramisk produksjon
22745	Glassfagarbeider	7125_x000D_
8181	Glassarbeidarar_x000D_
operatørar innan glass- og keramisk produksjon
151838	Glasslipar	7125_x000D_
8181	Glassarbeidarar_x000D_
operatørar innan glass- og keramisk produksjon
100961	Operatør (vann og avløp)	7126	Rørleggjarar og VVS-montørar
21240	Rørlegger	7126	Rørleggjarar og VVS-montørar
315297	Industrirørleggerlærling	7126	Rørleggjarar og VVS-montørar
23605	Rørleggerlærling	7126	Rørleggjarar og VVS-montørar
66411	Rørleggere og VVS-montører	7126	Rørleggjarar og VVS-montørar
94614	Industrirørlegger	7126	Rørleggjarar og VVS-montørar
100956	Fagmann vannforsyning	7126	Rørleggjarar og VVS-montørar
148914	Rørleggerkontrollør	7126	Rørleggjarar og VVS-montørar
22901	Ventilasjonsmontør	7126	Rørleggjarar og VVS-montørar
70092	Industrirørlegger	7126	Rørleggjarar og VVS-montørar
23512	kuldemontørlærling	7126_x000D_
7127	Rørleggjarar og VVS-montørar_x000D_
Kuldemontørar mm.
100798	Kulde- og varmepumpemontør	7127	Kuldemontørar mm.
100784	Elektriker (kulde/klimamontør)	7127	Kuldemontørar mm.
21239	Kuldemontør	7127	Kuldemontørar mm.
169353	Kjølemaskinist	7127	Kuldemontørar mm.
21238	Kuldemontører mv.	7127	Kuldemontørar mm.
67222	Målarar, overflatebehandlarar, feiarar mm.	713	Målarar, overflatebehandlarar, feiarar mm.
315346	Lærling (byggtapetserar)	7131	Målarar og byggtapetserarar
22793	Maler	7131	Målarar og byggtapetserarar
23541	Malerlærling	7131	Målarar og byggtapetserarar
35915	Byggtapetserer	7131	Målarar og byggtapetserarar
22798	Malermester	7131	Målarar og byggtapetserarar
22796	Industrimaler	7132	Overflatebehandlarar og lakkerarar
315362	Varmforsinkarlærling	7132	Overflatebehandlarar og lakkerarar
22269	Overflatebehandler	7132	Overflatebehandlarar og lakkerarar
91976	Sprøytemaler	7132	Overflatebehandlarar og lakkerarar
238908	Bromaler	7132	Overflatebehandlarar og lakkerarar
23416	Billakkerarlærling	7132	Overflatebehandlarar og lakkerarar
315357	Lærling (maskin- og industrimalar)	7132	Overflatebehandlarar og lakkerarar
23460	Galvanisørlærling	7132	Overflatebehandlarar og lakkerarar
94448	Metalliserer	7132	Overflatebehandlarar og lakkerarar
22794	Billakkerer	7132	Overflatebehandlarar og lakkerarar
63775	Lakkerer	7132	Overflatebehandlarar og lakkerarar
94486	Varmforsinkar	7132	Overflatebehandlarar og lakkerarar
120613	Korrosjonsmedarbeider	7132	Overflatebehandlarar og lakkerarar
100379	Korrosjonsarbeidar	7132	Overflatebehandlarar og lakkerarar
23567	Lærling (overflatebehandling og lakkering)	7132	Overflatebehandlarar og lakkerarar
130030	Fasadereinhaldar	7133	Feiarar, fasadereinhaldarar mm.
163814	Sandblåsar	7133	Feiarar, fasadereinhaldarar mm.
66412	Feier, fasaderenholdere mv.	7133	Feiarar, fasadereinhaldarar mm.
315447	Overfeiemeistar (Inspektør)	7133	Feiarar, fasadereinhaldarar mm.
315452	Sandblåsarlærling	7133	Feiarar, fasadereinhaldarar mm.
22255	Feier	7133	Feiarar, fasadereinhaldarar mm.
23513	Feierlærling	7133	Feiarar, fasadereinhaldarar mm.
67228	Metall- og maskinarbeidarar	72	Metall- og maskinarbeidarar
146688	Metal, machinery and related trades workers (ESCO)	72	Metall- og maskinarbeidarar
183035	Mekaniker	72	Metall- og maskinarbeidarar
67231	Støyparar, sveisarar, platearbeidarar mm.	721	Støyparar, sveisarar, platearbeidarar mm.
315457	Messingsmedlærling	7211	Støyparar
315462	Presstøperlærling	7211	Støyparar
315467	Støparlærling	7211	Støyparar
93695	Kjernemaker	7211	Støyparar
22297	Former	7211	Støyparar
203712	Messingsmed	7211	Støyparar
115827	Støper	7211_x000D_
7314_x000D_
8114_x000D_
8121_x000D_
8142	Støyparar_x000D_
Keramikarar mm._x000D_
Operatørar innan produksjon av betong mm._x000D_
operatørar innan metallurgiske prosessfag_x000D_
operatørar innan plastprodukt
55479	Støpere (metall og jern)	7211_x000D_
8121	Støyparar_x000D_
operatørar innan metallurgiske prosessfag
94778	Rørsveiser (sertifisert)	7212	Sveisarar
22333	Welders and Flame Cutters	7212	Sveisarar
315488	Lærling Nondestructive Tester (NDT)	7212	Sveisarar
186729	Rørsveiser	7212	Sveisarar
315473	Lærling (NDT-kontrollør radiografi)	7212	Sveisarar
118393	Sveisekontrollør	7212	Sveisarar
252666	Acetylensveiser	7212	Sveisarar
22331	Sveiser	7212	Sveisarar
315468	Lærling (NDT-kontrollør magnetpulver/penetrant)	7212	Sveisarar
315483	Lærling (sveiser)	7212	Sveisarar
253132	NDT-kontrollør	7212	Sveisarar
315478	Lærling (NDT-kontrollør ultralyd)	7212	Sveisarar
315493	Sveisekoordinator	7212	Sveisarar
264845	Dimensjonskontrollør	7212	Sveisarar
23417	Karosserilærling	7213	Koppar- og blikkenslagarar
23444	Lærling (biloppretting)	7213	Koppar- og blikkenslagarar
22346	Kopar-og blekkslagar	7213	Koppar- og blikkenslagarar
214408	Chassispåbygger	7213	Koppar- og blikkenslagarar
41682	Koppersmed	7213	Koppar- og blikkenslagarar
39561	Verksmester (biloppretting)	7213	Koppar- og blikkenslagarar
39466	Karosserimaker	7213	Koppar- og blikkenslagarar
66417	Blikkplatearbeider (blikkenslager)	7213	Koppar- og blikkenslagarar
22871	Bilskadereparatør	7213	Koppar- og blikkenslagarar
23617	Blekkslagarlærling	7213	Koppar- og blikkenslagarar
66422	Platearbeider	7214	Platearbeidarar
315563	Lærling (aluminiumskonstruksjonsarbeidar)	7214	Platearbeidarar
252679	Stålmontør (bygg og anlegg)	7214	Platearbeidarar
115960	Aluminiumskonstruktør	7214	Platearbeidarar
163893	Spleisar	7215	Riggarar og spleisarar
22529	Tilkomsttekniker	7215	Riggarar og spleisarar
67240	Riggarar og spleisarar	7215	Riggarar og spleisarar
315572	Lærling (rigging og spleising)	7215	Riggarar og spleisarar
163895	Riggar	7215	Riggarar og spleisarar
67241	Grovsmed, verktøymaker	722	Smedar, verktøymakarar mm.
90465	Hufbeschlagschmied/-in und Stellmacher/-in	7221	Smedar
23498	Hovslagerlærling	7221	Smedar
66546	Grovsmed	7221	Smedar
19772	Smed	7221	Smedar
23607	Lærling smed	7221	Smedar
19776	Hovslager	7221	Smedar
94941	Låsesmed	7222	Verktøymakarar, låsesmedar mm.
22226	Våpensmed	7222	Verktøymakarar, låsesmedar mm.
315594	Lærling (verktøymakar)	7222	Verktøymakarar, låsesmedar mm.
129020	Lærling (børsemaker/låsesmed)	7222	Verktøymakarar, låsesmedar mm.
315587	Lærling (dimensjonskontrollør)	7222	Verktøymakarar, låsesmedar mm.
22288	CNC-operatør	7222	Verktøymakarar, låsesmedar mm.
22726	Verktøymaker	7222	Verktøymakarar, låsesmedar mm.
167051	Metalldreiar mm.	7223	Metalldreiarar mm.
128580	Dreiar	7223	Metalldreiarar mm.
22344	Verktøyinnstiller	7223	Metalldreiarar mm.
315601	Lærling (maskinarbeidar)	7223	Metalldreiarar mm.
94117	Verktøysliper	7224	Metallsliparar
66547	Metallsliparar	7224	Metallsliparar
67253	Mekanikarar og reparatørar	723	Mekanikarar og reparatørar
170606	Bilgummiarbeider (regummiering)	7231	Bilmekanikarar
55483	Lærling bilmekaniker	7231	Bilmekanikarar
53689	Lastebil- og nyttekjøretøymekaniker	7231	Bilmekanikarar
66425	Motor vehicle mechanics and fitters	7231	Bilmekanikarar
23597	Lærling (hjulutruster)	7231	Bilmekanikarar
224867	Lærling (bilmekanikar tunge køyretøy)	7231	Bilmekanikarar
78411	Bilmekaniker (tunge kjøretøy)	7231	Bilmekanikarar
316401	Eksosmontør	7231	Bilmekanikarar
315639	Sykkelreparatørlærling	7231	Bilmekanikarar
267225	Hjulutrustningsreparatør	7231	Bilmekanikarar
22696	Motorsykkelmekaniker	7231	Bilmekanikarar
97762	Verkstedleder	7231	Bilmekanikarar
315646	Understellsbehandlar	7231	Bilmekanikarar
22688	Bilmekaniker	7231	Bilmekanikarar
22909	Dekkmontør	7231	Bilmekanikarar
116757	Bilmekaniker (lette kjøretøy)	7231	Bilmekanikarar
53688	Fagarbeider (Bil)	7231	Bilmekanikarar
315619	Lærling (bilmekaniker lette kjøretøy)	7231	Bilmekanikarar
164138	Motor Vehicle Mechanics and Repairers	7231	Bilmekanikarar
23562	Motorsykkelreparatørlærling	7231	Bilmekanikarar
54531	Vulkanisør (gummiprodukter)	7231_x000D_
8141	Bilmekanikarar_x000D_
operatørar innan produksjon av gummiprodukt
315336	Lærling (flymotormekaniker)	7232	Mekanikarar innan flytekniske fag
65999	Flymotormekaniker (motorteknikk)	7232	Mekanikarar innan flytekniske fag
315318	Lærling (flysystemmekanikar)	7232	Mekanikarar innan flytekniske fag
315287	Fly-radiotekniker	7232	Mekanikarar innan flytekniske fag
95894	Flyinteriørmekaniker	7232	Mekanikarar innan flytekniske fag
117201	Flysystemmekanikar (vedlikehald)	7232	Mekanikarar innan flytekniske fag
65919	Flymekaniker	7232	Mekanikarar innan flytekniske fag
315330	Lærling (flystrukturmekaniker)	7232	Mekanikarar innan flytekniske fag
117195	Flystrukturmekaniker	7232	Mekanikarar innan flytekniske fag
97000	Avioniker	7232	Mekanikarar innan flytekniske fag
66435	Flymotormekaniker og -reparatør	7232	Mekanikarar innan flytekniske fag
23539	Lærling (flytekniske fag)	7232	Mekanikarar innan flytekniske fag
97005	Flyelektrotekniker	7232	Mekanikarar innan flytekniske fag
315341	Lærling (flyinteriør-/utstyrsmekaniker)	7232	Mekanikarar innan flytekniske fag
103322	Luftsikkerhetstekniker	7232	Mekanikarar innan flytekniske fag
315351	Lærling (motormekanikk, båt)	7233	Anleggsmaskin- og industrimekanikarar
315091	Anleggsmaskinreparatør	7233	Anleggsmaskin- og industrimekanikarar
23393	Lærling (Anleggsmaskinmekanikk)	7233	Anleggsmaskin- og industrimekanikarar
45233	Industrimekaniker	7233	Anleggsmaskin- og industrimekanikarar
66438	Anleggsmaskin- og industrimekaniker	7233	Anleggsmaskin- og industrimekanikarar
213897	Industrimekanikarlærling	7233	Anleggsmaskin- og industrimekanikarar
22692	Anleggsmaskinmekaniker	7233	Anleggsmaskin- og industrimekanikarar
22697	Landbruksmaskinmekaniker	7233	Anleggsmaskin- og industrimekanikarar
116755	Togmekanikar	7233	Anleggsmaskin- og industrimekanikarar
269029	Motormekaniker	7233	Anleggsmaskin- og industrimekanikarar
23530	Lærling (Landbruksmaskinmekaniker)	7233	Anleggsmaskin- og industrimekanikarar
67702	Skipsmekaniker	7233_x000D_
8350	Anleggsmaskin- og industrimekanikarar_x000D_
Dekks- og maskinmannskap (skip)
55411	Sykkelreparatører mv.	7234	Sykkelreparatørar mm.
189330	Rullestolreparatør	7234	Sykkelreparatørar mm.
22695	Sykkelreparatør	7234	Sykkelreparatørar mm.
146684	Handicraft and printing workers (ESCO)	73	Presisjonsarbeidarar, kunsthandverkarar, grafiske arbeidarar mm.
67261	Presisjonsarbeidarar, kunsthandverkarar, grafiske arbeidarar mm.	73	Presisjonsarbeidarar, kunsthandverkarar, grafiske arbeidarar mm.
67262	Presisjonsarbeidarar og kunsthandverkarar	731	Presisjonsarbeidarar og kunsthandverkarar
315387	Lærling (nautisk instrumentmaker)	7311	Presisjonsinstrumentmakarar og -reparatørar
23572	Lærling (ortopedisk fottøymaker)	7311	Presisjonsinstrumentmakarar og -reparatørar
315368	Lærling (storurmaker)	7311	Presisjonsinstrumentmakarar og -reparatørar
23059	Urmakermester	7311	Presisjonsinstrumentmakarar og -reparatørar
23446	Optronikerlærling	7311	Presisjonsinstrumentmakarar og -reparatørar
22232	Finmekaniker	7311	Presisjonsinstrumentmakarar og -reparatørar
164288	Presisjonsinstrumentmakarar og -reparatørar	7311	Presisjonsinstrumentmakarar og -reparatørar
269886	Storurmaker	7311	Presisjonsinstrumentmakarar og -reparatørar
23056	Urmaker	7311	Presisjonsinstrumentmakarar og -reparatørar
53439	Optroniker	7311	Presisjonsinstrumentmakarar og -reparatørar
315382	Lærling (protese- og ortosemaker)	7311	Presisjonsinstrumentmakarar og -reparatørar
315373	Lærling (urmaker)	7311	Presisjonsinstrumentmakarar og -reparatørar
66465	Presisjonsinstrumentmakar	7311	Presisjonsinstrumentmakarar og -reparatørar
164303	Nautisk instrumentmaker	7311	Presisjonsinstrumentmakarar og -reparatørar
160532	Lærling (finmekanikk)	7311	Presisjonsinstrumentmakarar og -reparatørar
22725	Våpenmekanikar	7311	Presisjonsinstrumentmakarar og -reparatørar
53016	Treblåserinstrumentmaker	7312	Musikkinstrumentmakarar og -stemmarar
66440	Musikkinstrumentmakarar og -stemmarar	7312	Musikkinstrumentmakarar og -stemmarar
207236	Sekkepipebygger	7312	Musikkinstrumentmakarar og -stemmarar
22509	Fiolinmaker	7312	Musikkinstrumentmakarar og -stemmarar
118934	Spesialarbeider (strykeinstrumentbygging)	7312	Musikkinstrumentmakarar og -stemmarar
23571	Orgelbyggerlærling	7312	Musikkinstrumentmakarar og -stemmarar
151809	Musikkinstrumentreparatør	7312	Musikkinstrumentmakarar og -stemmarar
23565	Lærling (musikkinstrumentmaker)	7312	Musikkinstrumentmakarar og -stemmarar
53022	Stryke- og strenginstrumentmaker	7312	Musikkinstrumentmakarar og -stemmarar
207241	Pianoreparatør	7312	Musikkinstrumentmakarar og -stemmarar
22511	Musikkinstrumentmaker	7312	Musikkinstrumentmakarar og -stemmarar
22512	Orgelbygger	7312	Musikkinstrumentmakarar og -stemmarar
41646	Pianostemmer	7312	Musikkinstrumentmakarar og -stemmarar
68288	Trekkspillbygger	7312	Musikkinstrumentmakarar og -stemmarar
53014	Munnspillbygger	7312	Musikkinstrumentmakarar og -stemmarar
110148	Metallgravør	7313	Gull- og sølvsmedar, gravørar mm.
23477	Lærling (gravør)	7313	Gull- og sølvsmedar, gravørar mm.
39540	Emaljør	7313	Gull- og sølvsmedar, gravørar mm.
23475	Lærling (gullsmed)	7313	Gull- og sølvsmedar, gravørar mm.
19778	Gullsmed	7313	Gull- og sølvsmedar, gravørar mm.
23614	Sølvsmedlærling	7313	Gull- og sølvsmedar, gravørar mm.
110134	Gravør (edelmetall)	7313	Gull- og sølvsmedar, gravørar mm.
110153	Gravør (sølv)	7313	Gull- og sølvsmedar, gravørar mm.
110144	Gravør (stål)	7313	Gull- og sølvsmedar, gravørar mm.
118958	Fagarbeider (gull- og sølvvarer)	7313	Gull- og sølvsmedar, gravørar mm.
55316	Sølvsmed	7313	Gull- og sølvsmedar, gravørar mm.
22242	Gravør	7313	Gull- og sølvsmedar, gravørar mm.
23053	Juvelèr	7313	Gull- og sølvsmedar, gravørar mm.
20000	Gull- og sølvsmedar, gravørar mm.	7313	Gull- og sølvsmedar, gravørar mm.
91750	Modellør (keramisk forming)	7314	Keramikarar mm.
23511	Formstøperlærling  (Keramikk)	7314	Keramikarar mm.
23636	Lærling (pottemakar)	7314	Keramikarar mm.
22254	Formstøper (Keramikk)	7314	Keramikarar mm.
109962	Frihåndsdreier (Keramikk)	7314	Keramikarar mm.
23517	Keramikerlærling	7314	Keramikarar mm.
22256	Keramiker	7314	Keramikarar mm.
22257	Pottemaker	7314	Keramikarar mm.
36538	Glasshåndverker	7315	Glasshandverkere
127344	Glassgravør	7315	Glasshandverkere
39496	Dekormaler	7316	Dekormålarar mm.
23518	Keramisk dekoratørlærling	7316	Dekormålarar mm.
55935	Keramisk dekoratør	7316	Dekormålarar mm.
66449	Dekormålarar mm.	7316	Dekormålarar mm.
22584	Treskjærer (skulptør)	7317	Kunsthandverkarar, tre mm.
92348	Kurvmaker	7317	Kunsthandverkarar, tre mm.
109942	Holzschnitzermeister/-in	7317	Kunsthandverkarar, tre mm.
316330	Fluebinder	7317	Kunsthandverkarar, tre mm.
67734	Børstebinder	7317	Kunsthandverkarar, tre mm.
40348	Treskjærermester (skulptør)	7317	Kunsthandverkarar, tre mm.
40351	Treskjærer	7317	Kunsthandverkarar, tre mm.
23491	Treskjærerlærling	7317	Kunsthandverkarar, tre mm.
66454	Kunsthandverkarar, tre mm.	7317	Kunsthandverkarar, tre mm.
55040	Kunsthåndverker	7317_x000D_
7318_x000D_
7319	Kunsthandverkarar, tre mm._x000D_
Vevarar, strikkarar mm. (innan husflidsproduksjon)_x000D_
Andre kunsthandverkarar
22369	Bunadtilvirker	7318	Vevarar, strikkarar mm. (innan husflidsproduksjon)
70286	Syer (Håndsøm)	7318	Vevarar, strikkarar mm. (innan husflidsproduksjon)
40327	Håndvever	7318	Vevarar, strikkarar mm. (innan husflidsproduksjon)
315557	Lærling (bunadstilvirker)	7318	Vevarar, strikkarar mm. (innan husflidsproduksjon)
23013	Strikkerske	7318	Vevarar, strikkarar mm. (innan husflidsproduksjon)
23484	Håndveverlærling	7318	Vevarar, strikkarar mm. (innan husflidsproduksjon)
97862	Håndbroderer	7318	Vevarar, strikkarar mm. (innan husflidsproduksjon)
66452	Vevarar, strikkarar mm. (innan husflidsproduksjon)	7318	Vevarar, strikkarar mm. (innan husflidsproduksjon)
69870	Håndstrikker	7318	Vevarar, strikkarar mm. (innan husflidsproduksjon)
171081	Kunsthåndverker (stein)	7319	Andre kunsthandverkarar
170110	Notbøtar	7319_x000D_
9216	Andre kunsthandverkarar_x000D_
Hjelpearbeidarar innan havbruk
67276	Grafiske arbeidarar	732	Grafiske arbeidarar
197262	Layouter	7321	Førtrykkjarar
198115	Repromontør	7321	Førtrykkjarar
21967	Førtrykker	7321	Førtrykkjarar
92887	Etsar (klisje)	7321	Førtrykkjarar
21961	Mediegrafiker	7321	Førtrykkjarar
92837	Scanner	7321	Førtrykkjarar
21963	Reprotekniker	7321	Førtrykkjarar
23589	Lærling i medie- og printdesign	7321	Førtrykkjarar
21968	Settar	7321	Førtrykkjarar
92865	Etser (dyptrykk)	7321	Førtrykkjarar
112690	Offsettrykker	7322	Trykkjarar
118983	Silketrykker	7322	Trykkjarar
21960	Serigraf	7322	Trykkjarar
23613	Trykkerlærling (serigrafi)	7322	Trykkjarar
23476	Lærling (grafiker)	7322	Trykkjarar
21964	Boktrykker	7322	Trykkjarar
20562	Trykker	7322	Trykkjarar
21959	Flexotrykker	7322	Trykkjarar
93242	Sjablontrykker	7322	Trykkjarar
93199	Produksjonsmedarbeider (kopisenter)	7322_x000D_
7323	Trykkjarar_x000D_
Innbindarar mm.
21954	Bokbinder	7323	Innbindarar mm.
93318	Håndbokbinder	7323	Innbindarar mm.
66548	Innbindarar mm.	7323	Innbindarar mm.
21955	Bokbindermester	7323	Innbindarar mm.
23411	Lærling (bokbinding)	7323	Innbindarar mm.
146685	Electrical and electronic trades workers (ESCO)	74	Elektrikarar, elektronikarar mm.
67279	Elektrikarar, elektronikarar mm.	74	Elektrikarar, elektronikarar mm.
67280	Elektrikarar mm.	741	Elektrikarar mm.
23434	Lærling (elektriker)	7411	Elektrikarar
119974	Installasjonselektriker (Heismontasje)	7411	Elektrikarar
66468	Elektriker (byggeplass)	7411	Elektrikarar
21231	Elektriker	7411	Elektrikarar
111978	Elektroreparatør	7411	Elektrikarar
70179	Flyelektrikar	7412	Automatikarar
169507	Heismontør	7412	Automatikarar
102203	Signalmontør	7412	Automatikarar
70419	Tavlemontør	7412	Automatikarar
117157	Togelektriker	7412	Automatikarar
316317	Lærling (togelektriker)	7412	Automatikarar
22694	Elektromekaniker	7412	Automatikarar
315082	Elektromotor- og transformatorreparatør	7412	Automatikarar
21210	Bilelektriker	7412	Automatikarar
45910	Skipselektriker	7412	Automatikarar
21216	Energimontør	7413	Energimontørar
116836	Transformatorreparatør	7413	Energimontørar
66558	Elektroinstallatøre og vedlikeholdspersonal	7413	Energimontørar
96227	Transformatormontør	7413	Energimontørar
23566	Lærling energimontør	7413	Energimontørar
67292	Serviceelektronikarar og tele- og IKT-installatørar mm.	742	Serviceelektronikarar og tele- og IKT-installatørar mm.
21243	Dataelektroniker	7421	Serviceelektronikarar
67293	Serviceelektronikarar	7421	Serviceelektronikarar
66598	Tele- og IKT-installatørar	7422	Tele- og IKT-installatørar
44910	Telemontør	7422	Tele- og IKT-installatørar
146686	Food processing, wood working, garment and other craft and related trades workers (ESCO)	75	Andre handverksprega yrke
67295	Andre håndverkspregede yrker	75	Andre handverksprega yrke
67296	Slaktarar, fiskehandlarar, konditorar mm.	751	Slaktarar, fiskehandlarar, konditorar mm.
67597	Slakterimedarbeider	7511	Slaktarar, fiskehandlarar mm.
99333	Kjøttskjærer	7511	Slaktarar, fiskehandlarar mm.
22874	Slakter (butikk)	7511	Slaktarar, fiskehandlarar mm.
99360	Pølsemaker	7511	Slaktarar, fiskehandlarar mm.
99321	Kjøttskjærer/utbeiner	7511	Slaktarar, fiskehandlarar mm.
66476	Slaktarar, fiskehandlarar mm.	7511	Slaktarar, fiskehandlarar mm.
313880	Slakter (slakteri)	7511	Slaktarar, fiskehandlarar mm.
